transaction_id,sender_vpa,receiver_vpa,amount,currency,transaction_type,timestamp,device_id,is_rooted,is_emulator,latitude,longitude,ip_address,org_id,is_fraud,fraud_type
TXN_20260613_010927,user_421@upi,user_100@upi,127.74,INR,P2P,2026-06-13T02:39:56.608158Z,d_144c89337135,0,0,12.924791300193956,77.61986211475556,56.132.93.62,hdfc_bank,0,LEGITIMATE
TXN_20260613_010928,user_286@upi,user_308@upi,472.91,INR,P2P,2026-06-13T00:52:30.728158Z,d_ca53fa585630,0,0,13.071724719333588,77.59594464861162,105.248.5.96,hdfc_bank,0,LEGITIMATE
TXN_20260613_010929,user_170@upi,user_241@upi,259.81,INR,P2P,2026-06-13T05:42:08.888158Z,d_4bc9c960ce13,0,0,13.071232062169914,77.59583161910705,155.81.22.25,hdfc_bank,0,LEGITIMATE
TXN_20260613_010930,user_50@upi,merchant_13@paytm,4043.64,INR,P2M,2026-06-13T03:20:06.128158Z,d_d73844aa2f78,0,0,12.96788651347769,77.48072535628354,205.213.81.132,hdfc_bank,0,LEGITIMATE
TXN_20260613_010931,user_61@upi,user_485@upi,661.18,INR,P2P,2026-06-13T06:22:18.988158Z,d_47cc3fc7205b,0,0,12.912684846258339,77.48931123768864,141.61.53.240,hdfc_bank,0,LEGITIMATE
TXN_20260613_010932,user_435@upi,user_320@upi,600.54,INR,P2P,2026-06-13T00:21:36.488158Z,d_6632124d7b90,0,0,12.960413685682521,77.46004503654105,142.12.121.168,paytm_psp,0,LEGITIMATE
TXN_20260613_010933,user_206@upi,user_165@upi,726.42,INR,P2P,2026-06-13T02:21:53.148158Z,d_35c2f569aa92,0,0,12.815118092988511,77.64569645966989,89.64.192.22,hdfc_bank,0,LEGITIMATE
TXN_20260613_010934,user_303@upi,user_210@upi,720.13,INR,P2P,2026-06-13T02:41:57.428158Z,d_fe6a1708cafa,0,0,13.061394921064847,77.6128956951167,58.141.163.76,paytm_psp,0,LEGITIMATE
TXN_20260613_010935,user_203@upi,merchant_9@paytm,72.83,INR,P2M,2026-06-13T02:52:55.178158Z,d_546b0c1ce981,0,0,13.118986155589814,77.48079568062381,81.230.76.94,hdfc_bank,0,LEGITIMATE
TXN_20260613_010936,user_370@upi,user_474@upi,1765.42,INR,P2P,2026-06-13T05:26:03.128158Z,d_ae9fd2f60f9d,0,0,12.875026552673686,77.46783141877428,100.14.255.246,hdfc_bank,0,LEGITIMATE
TXN_20260613_010937,user_99@upi,user_29@upi,141.03,INR,P2P,2026-06-13T03:47:39.698158Z,d_ace1a8337722,0,0,12.840073995543394,77.66816426185689,135.227.86.158,hdfc_bank,0,LEGITIMATE
TXN_20260613_010938,user_450@upi,merchant_10@paytm,707.03,INR,P2M,2026-06-13T01:38:15.728158Z,d_ab6a05cd6f74,0,0,12.835220571351972,77.54864067787348,145.228.83.162,paytm_psp,0,LEGITIMATE
TXN_20260613_010939,user_176@upi,user_286@upi,1334.41,INR,P2P,2026-06-13T05:38:56.508158Z,d_77d215f86e85,0,0,12.963276160958996,77.61526219068442,138.57.163.223,paytm_psp,0,LEGITIMATE
TXN_20260613_010940,user_290@upi,user_141@upi,1222.87,INR,P2P,2026-06-13T05:17:06.328158Z,d_93b497c2afa2,0,0,12.92904398694335,77.51012347685827,202.40.197.27,hdfc_bank,0,LEGITIMATE
TXN_20260613_010941,user_277@upi,user_338@upi,1671.62,INR,P2P,2026-06-13T04:11:30.068158Z,d_28d6fae4b69d,0,0,12.876812483262883,77.54687781262255,89.108.100.195,hdfc_bank,0,LEGITIMATE
TXN_20260612_010942,user_336@upi,user_196@upi,564.85,INR,P2P,2026-06-12T22:10:27.048158Z,d_77d215f86e85,0,0,12.988170593282579,77.64550362875218,163.224.233.86,paytm_psp,0,LEGITIMATE
TXN_20260613_010943,user_428@upi,user_131@upi,1356.27,INR,P2P,2026-06-13T04:13:23.778158Z,d_93240142e72f,0,0,12.961378595505657,77.53072496339134,123.237.131.143,hdfc_bank,0,LEGITIMATE
TXN_20260613_010944,user_436@upi,user_463@upi,1614.74,INR,P2P,2026-06-13T05:39:09.608158Z,d_1aef4a2f1325,0,0,12.827064414113057,77.58072582796349,163.0.27.241,hdfc_bank,0,LEGITIMATE
TXN_20260613_010945,user_14@upi,user_380@upi,1630.18,INR,P2P,2026-06-13T04:53:35.978158Z,d_51f58c37393e,0,0,13.035295781493495,77.46833436509462,132.220.200.143,paytm_psp,0,LEGITIMATE
TXN_20260613_010946,user_451@upi,user_209@upi,4928.23,INR,P2P,2026-06-13T06:26:40.808158Z,d_9771a490daea,0,0,12.934014049162407,77.48420885176577,128.8.20.201,paytm_psp,0,LEGITIMATE
TXN_20260612_010947,user_420@upi,user_418@upi,653.84,INR,P2P,2026-06-12T22:12:17.318158Z,d_fb8c79b7017c,0,0,12.92262171252273,77.54313415994726,168.239.80.237,hdfc_bank,0,LEGITIMATE
TXN_20260612_010948,user_168@upi,user_356@upi,1194.07,INR,P2P,2026-06-12T22:43:18.648158Z,d_32be2e677c70,0,0,13.038233904620627,77.66176489518625,175.9.37.208,paytm_psp,0,LEGITIMATE
TXN_20260613_010949,user_295@upi,user_294@upi,653.21,INR,P2P,2026-06-13T03:29:48.918158Z,d_de9196a95ba3,0,0,12.869852307149383,77.41654585207243,191.138.129.73,paytm_psp,0,LEGITIMATE
TXN_20260613_010950,user_236@upi,user_300@upi,284.5,INR,P2P,2026-06-13T00:49:14.828158Z,d_2f6ad90f6500,0,0,13.119111608572307,77.65378959322398,208.29.79.13,paytm_psp,0,LEGITIMATE
TXN_20260613_010951,user_456@upi,user_414@upi,776.59,INR,P2P,2026-06-13T01:11:09.978158Z,d_ca61770cc9f8,0,0,12.78591882459857,77.41338030994177,131.110.254.192,paytm_psp,0,LEGITIMATE
TXN_20260613_010952,user_228@upi,user_230@upi,1019.64,INR,P2P,2026-06-13T04:39:16.408158Z,d_ae9fd2f60f9d,0,0,13.01147795217842,77.49161588833292,168.176.230.189,paytm_psp,0,LEGITIMATE
TXN_20260612_010953,user_346@upi,user_378@upi,1433.68,INR,P2P,2026-06-12T23:41:45.308158Z,d_f32e38fb18bb,0,0,13.087360738915674,77.57525716755784,113.192.53.120,paytm_psp,0,LEGITIMATE
TXN_20260613_010954,user_366@upi,user_156@upi,90.11,INR,P2P,2026-06-13T03:35:27.088158Z,d_8c4a1f0073d7,0,0,13.100745633545525,77.60752139490471,62.5.162.23,paytm_psp,0,LEGITIMATE
TXN_20260613_010955,user_190@upi,merchant_36@paytm,1922.5,INR,P2M,2026-06-13T04:06:31.378158Z,d_445e786d4bdd,0,0,12.830083111201896,77.4675633173707,88.94.180.104,paytm_psp,0,LEGITIMATE
TXN_20260613_010956,user_165@upi,user_56@upi,107.13,INR,P2P,2026-06-13T05:37:51.488158Z,d_f4dfafa26dc3,0,0,12.928742193799863,77.61326705907452,190.158.1.1,paytm_psp,0,LEGITIMATE
TXN_20260613_010957,user_103@upi,user_320@upi,3744.31,INR,P2P,2026-06-13T01:58:45.698158Z,d_a03eee05aafa,0,0,12.91267251684656,77.4528269986004,172.9.1.187,hdfc_bank,0,LEGITIMATE
TXN_20260613_010958,user_268@upi,user_97@upi,18.19,INR,P2P,2026-06-13T02:09:44.588158Z,d_f17002fc5508,0,0,12.894706084644076,77.4870984148897,168.218.121.105,paytm_psp,0,LEGITIMATE
TXN_20260613_010959,user_498@upi,user_447@upi,1688.19,INR,P2P,2026-06-13T06:18:10.298158Z,d_1aef4a2f1325,0,0,13.059326842607659,77.70156620102347,142.92.140.93,hdfc_bank,0,LEGITIMATE
TXN_20260613_010960,user_431@upi,merchant_17@paytm,110.79,INR,P2M,2026-06-13T01:24:07.528158Z,d_63f8f7c943cc,0,0,12.968638414661182,77.45141553250397,197.211.174.199,hdfc_bank,0,LEGITIMATE
TXN_20260613_010961,user_413@upi,user_496@upi,755.19,INR,P2P,2026-06-13T04:28:39.358158Z,d_5c27955455da,0,0,13.081451306073703,77.46659902932457,215.168.18.18,hdfc_bank,0,LEGITIMATE
TXN_20260613_010962,user_215@upi,user_420@upi,725.98,INR,P2P,2026-06-13T03:10:07.928158Z,d_1bd101a4f4ce,0,0,12.819608784493852,77.6609588165153,123.76.97.123,paytm_psp,0,LEGITIMATE
TXN_20260613_010963,user_397@upi,user_94@upi,1630.51,INR,P2P,2026-06-13T04:56:08.268158Z,d_c35aa888b56a,0,0,13.017205218491377,77.60534085762842,70.83.133.111,paytm_psp,0,LEGITIMATE
TXN_20260613_010964,user_346@upi,user_50@upi,292.67,INR,P2P,2026-06-13T02:22:40.888158Z,d_f32e38fb18bb,0,0,13.015615525353944,77.61436353921367,215.170.126.1,paytm_psp,0,LEGITIMATE
TXN_20260613_010965,user_393@upi,user_9@upi,216.33,INR,P2P,2026-06-13T04:28:48.278158Z,d_8deff112911d,0,0,12.916419786706657,77.47386268765256,176.204.253.231,paytm_psp,0,LEGITIMATE
TXN_20260613_010966,user_40@upi,user_138@upi,403.48,INR,P2P,2026-06-13T02:13:35.668158Z,d_6f18278586a8,0,0,12.807463101534163,77.51457873720699,170.24.71.83,paytm_psp,0,LEGITIMATE
TXN_20260613_010967,user_204@upi,user_226@upi,1472.15,INR,P2P,2026-06-13T04:08:46.368158Z,d_87874e42d311,0,0,12.855412946798337,77.69789057010505,129.255.105.251,hdfc_bank,0,LEGITIMATE
TXN_20260613_010968,user_347@upi,user_55@upi,224.54,INR,P2P,2026-06-13T01:57:11.528158Z,d_503cccf9a7be,0,0,13.026503284270095,77.66119832918046,49.175.47.81,paytm_psp,0,LEGITIMATE
TXN_20260613_010969,user_39@upi,user_20@upi,971.42,INR,P2P,2026-06-13T00:09:21.218158Z,d_5d54b891ce09,0,0,12.9115760626037,77.69756505067524,119.173.20.199,paytm_psp,0,LEGITIMATE
TXN_20260613_010970,user_460@upi,user_495@upi,590.27,INR,P2P,2026-06-13T03:45:06.628158Z,d_b9625a0930e2,0,0,12.823179659463952,77.4558933173376,150.234.63.150,paytm_psp,0,LEGITIMATE
TXN_20260613_010971,user_262@upi,user_84@upi,1456.97,INR,P2P,2026-06-13T01:33:29.498158Z,d_b2844d056ea3,0,0,12.824123461099246,77.5826422871359,138.13.87.175,paytm_psp,0,LEGITIMATE
TXN_20260612_010972,user_232@upi,user_40@upi,549.34,INR,P2P,2026-06-12T22:47:06.248158Z,d_6192fdcd6653,0,0,13.00318764473234,77.57936133408681,175.30.7.72,paytm_psp,0,LEGITIMATE
TXN_20260613_010973,user_390@upi,user_406@upi,734.85,INR,P2P,2026-06-13T05:02:01.258158Z,d_ac47cba4937d,0,0,12.991546686005377,77.56658180003,132.219.140.25,paytm_psp,0,LEGITIMATE
TXN_20260612_010974,user_249@upi,user_148@upi,1698.62,INR,P2P,2026-06-12T23:29:10.988158Z,d_0081af1d058f,0,0,12.982404157377726,77.42409377650633,64.28.241.222,hdfc_bank,0,LEGITIMATE
TXN_20260613_010975,user_458@upi,user_92@upi,212.71,INR,P2P,2026-06-13T02:39:25.578158Z,d_799231f03347,0,0,12.866595825161275,77.61877700870453,106.86.86.170,paytm_psp,0,LEGITIMATE
TXN_20260612_010976,user_364@upi,user_29@upi,365.67,INR,P2P,2026-06-12T23:45:40.008158Z,d_4fb66d0ba257,0,0,12.777835115399748,77.53162941903844,75.56.154.177,paytm_psp,0,LEGITIMATE
TXN_20260613_010977,user_391@upi,user_341@upi,1580.51,INR,P2P,2026-06-13T01:59:13.898158Z,d_8bc2bea86449,0,0,13.003874191677632,77.54651705967169,94.6.78.64,paytm_psp,0,LEGITIMATE
TXN_20260612_010978,user_60@upi,user_65@upi,176.31,INR,P2P,2026-06-12T23:18:14.668158Z,d_fd83b2b5100d,0,0,12.839808476488601,77.67119095220339,171.205.62.17,paytm_psp,0,LEGITIMATE
TXN_20260613_010979,user_316@upi,user_124@upi,334.02,INR,P2P,2026-06-13T06:28:15.848158Z,d_9f8e52a0a5ab,0,0,12.80811011797003,77.57818263397593,143.27.88.123,paytm_psp,0,LEGITIMATE
TXN_20260613_010980,user_231@upi,merchant_21@paytm,247.51,INR,P2M,2026-06-13T00:09:30.128158Z,d_14147de497fb,0,0,12.885749917343226,77.49745913273759,158.41.243.79,paytm_psp,0,LEGITIMATE
TXN_20260612_010981,user_307@upi,user_463@upi,82.07,INR,P2P,2026-06-12T22:58:08.348158Z,d_90afc4131d67,0,0,12.98342397497799,77.5197397467656,110.41.190.211,hdfc_bank,0,LEGITIMATE
TXN_20260613_010982,user_203@upi,user_303@upi,197.75,INR,P2P,2026-06-13T02:17:39.148158Z,d_546b0c1ce981,0,0,13.065994324020751,77.46909345719175,113.100.100.13,paytm_psp,0,LEGITIMATE
TXN_20260613_010983,user_281@upi,user_140@upi,4679.82,INR,P2P,2026-06-13T03:05:16.238158Z,d_1005ee0d7372,0,0,13.093117170129595,77.65537316157095,151.201.69.247,paytm_psp,0,LEGITIMATE
TXN_20260612_010984,user_330@upi,user_432@upi,293.57,INR,P2P,2026-06-12T22:17:53.128158Z,d_f4dfafa26dc3,0,0,12.791379850570205,77.60933139970855,113.209.89.224,hdfc_bank,0,LEGITIMATE
TXN_20260612_010985,user_442@upi,user_278@upi,1339.8,INR,P2P,2026-06-12T22:25:12.728158Z,d_eee7410c6c30,0,0,12.978689588659636,77.5194475373938,171.212.8.189,hdfc_bank,0,LEGITIMATE
TXN_20260613_010986,user_17@upi,user_477@upi,38.58,INR,P2P,2026-06-13T03:09:01.268158Z,d_1aef4a2f1325,0,0,13.102718669688693,77.48029431001449,108.111.48.108,paytm_psp,0,LEGITIMATE
TXN_20260613_010987,user_321@upi,user_375@upi,772.29,INR,P2P,2026-06-13T03:29:11.628158Z,d_da87fc3bf9de,0,0,12.863328112662593,77.44373120503504,193.149.66.204,hdfc_bank,0,LEGITIMATE
TXN_20260612_010988,user_447@upi,user_140@upi,174.82,INR,P2P,2026-06-12T23:23:49.608158Z,d_6e2d6d7e9919,0,0,12.982657286884075,77.46467431510357,158.175.73.183,paytm_psp,0,LEGITIMATE
TXN_20260613_010989,user_92@upi,user_38@upi,813.23,INR,P2P,2026-06-13T06:03:06.188158Z,d_0838fe02f371,0,0,12.82045591106988,77.3737103654234,149.58.245.68,paytm_psp,0,LEGITIMATE
TXN_20260613_010990,user_81@upi,merchant_29@paytm,2100.61,INR,P2M,2026-06-13T04:44:23.228158Z,d_dc7b1e54ed76,0,0,12.865969753415039,77.61790203919944,124.18.67.242,hdfc_bank,0,LEGITIMATE
TXN_20260612_010991,user_61@upi,user_271@upi,24.86,INR,P2P,2026-06-12T23:38:30.568158Z,d_47cc3fc7205b,0,0,12.890874573918223,77.46408704818508,157.167.46.236,hdfc_bank,0,LEGITIMATE
TXN_20260612_010992,user_7@upi,merchant_43@paytm,35485.86,INR,P2M,2026-06-12T23:01:52.808158Z,d_1c66e85c1d35,1,0,13.017051454949359,77.56513481461883,138.74.111.117,hdfc_bank,1,ROOTED_DEVICE
TXN_20260613_010993,user_469@upi,user_115@upi,475.78,INR,P2P,2026-06-13T02:06:56.178158Z,d_99534cebfc47,0,0,12.887040286022765,77.67788582140864,108.17.20.180,paytm_psp,0,LEGITIMATE
TXN_20260613_010994,user_75@upi,user_119@upi,1182.76,INR,P2P,2026-06-13T05:12:01.568158Z,d_6c20c22b8b0a,0,0,13.073012358139264,77.51099831472683,160.191.156.93,hdfc_bank,0,LEGITIMATE
TXN_20260613_010995,user_153@upi,user_401@upi,70.91,INR,P2P,2026-06-13T04:11:35.678158Z,d_1db490bb91b4,0,0,13.073103940070887,77.47645227872621,111.175.113.1,hdfc_bank,0,LEGITIMATE
TXN_20260613_010996,user_241@upi,user_466@upi,817.02,INR,P2P,2026-06-13T01:52:20.848158Z,d_db99a6ad330c,0,0,13.069136189331735,77.68023063115507,100.51.247.243,paytm_psp,0,LEGITIMATE
TXN_20260613_010997,user_430@upi,user_27@upi,1097.74,INR,P2P,2026-06-13T03:29:30.628158Z,d_591473efd2e9,0,0,12.964938475821121,77.37426320815459,209.203.87.35,paytm_psp,0,LEGITIMATE
TXN_20260613_010998,user_79@upi,user_475@upi,951.67,INR,P2P,2026-06-13T02:54:42.908158Z,d_f649ff1aa5c6,0,0,13.06654711285077,77.62229893128087,103.133.43.19,hdfc_bank,0,LEGITIMATE
TXN_20260612_010999,user_177@upi,user_4@upi,140752.19,INR,P2P,2026-06-12T23:09:15.848158Z,d_be6e88e25a14,0,0,13.058687570303052,77.62296148162999,98.142.37.237,paytm_psp,1,NEW_DEVICE
TXN_20260612_011000,user_226@upi,user_10@upi,91.59,INR,P2P,2026-06-12T22:08:46.328158Z,d_6e2d6d7e9919,0,0,13.03558447551981,77.59641395098323,61.102.222.236,paytm_psp,0,LEGITIMATE
TXN_20260613_011001,user_255@upi,user_8@upi,387.45,INR,P2P,2026-06-13T06:20:09.158158Z,d_1fae59a0f851,0,0,12.9781105378956,77.68646443825712,120.58.216.156,paytm_psp,0,LEGITIMATE
TXN_20260613_011002,user_478@upi,user_225@upi,992.62,INR,P2P,2026-06-13T04:57:41.088158Z,d_081bb0814958,0,0,12.834467029941113,77.41348911462605,127.225.234.37,paytm_psp,0,LEGITIMATE
TXN_20260613_011003,user_194@upi,user_173@upi,251.32,INR,P2P,2026-06-13T02:54:51.458158Z,d_801260eee3d3,0,0,12.971883337827702,77.46464786775262,117.35.81.64,paytm_psp,0,LEGITIMATE
TXN_20260613_011004,user_307@upi,user_398@upi,490.33,INR,P2P,2026-06-13T00:11:39.608158Z,d_90afc4131d67,0,0,13.018036588005526,77.56108158149604,139.223.31.134,hdfc_bank,0,LEGITIMATE
TXN_20260613_011005,user_264@upi,user_232@upi,597.69,INR,P2P,2026-06-13T02:21:53.978158Z,d_0081af1d058f,0,0,13.070917654948692,77.65102986180237,118.252.47.94,hdfc_bank,0,LEGITIMATE
TXN_20260613_011006,user_100@upi,user_269@upi,2246.13,INR,P2P,2026-06-13T04:33:59.828158Z,d_ac4549bfa0d3,0,0,13.021812727321835,77.68260862424837,210.207.157.194,hdfc_bank,0,LEGITIMATE
TXN_20260613_011007,user_7@upi,user_438@upi,496.58,INR,P2P,2026-06-13T05:23:33.968158Z,d_1c66e85c1d35,0,0,13.08304112134875,77.57760617533067,163.48.32.46,hdfc_bank,0,LEGITIMATE
TXN_20260613_011008,user_98@upi,user_99@upi,872.49,INR,P2P,2026-06-13T04:08:23.208158Z,d_8dd4c1cfd16f,0,0,12.77181974929978,77.60766484453808,170.149.164.87,paytm_psp,0,LEGITIMATE
TXN_20260613_011009,user_144@upi,user_285@upi,674.35,INR,P2P,2026-06-13T02:38:30.908158Z,d_5051791997a9,0,0,12.963318233998551,77.57980546953566,59.216.216.72,hdfc_bank,0,LEGITIMATE
TXN_20260613_011010,user_75@upi,user_90@upi,131.65,INR,P2P,2026-06-13T04:59:50.228158Z,d_6c20c22b8b0a,0,0,13.04504567167587,77.56441976701743,112.137.41.188,hdfc_bank,0,LEGITIMATE
TXN_20260613_011011,user_154@upi,user_25@upi,321.45,INR,P2P,2026-06-13T00:02:34.798158Z,d_27a5f00a2fb8,0,0,13.037741831626219,77.64282121818907,155.123.51.241,hdfc_bank,0,LEGITIMATE
TXN_20260613_011012,user_478@upi,user_314@upi,282.06,INR,P2P,2026-06-13T03:00:37.208158Z,d_081bb0814958,0,0,12.83975901860535,77.46024668454895,136.253.37.97,hdfc_bank,0,LEGITIMATE
TXN_20260613_011013,user_204@upi,user_292@upi,523.84,INR,P2P,2026-06-13T06:26:13.508158Z,d_87874e42d311,0,0,12.932682830519125,77.62489788216777,149.66.25.9,paytm_psp,0,LEGITIMATE
TXN_20260613_011014,user_20@upi,user_311@upi,903.4,INR,P2P,2026-06-13T02:47:49.708158Z,d_b9625a0930e2,0,0,12.872713963479216,77.69083408389623,87.155.123.157,paytm_psp,0,LEGITIMATE
TXN_20260612_011015,user_394@upi,user_446@upi,1673.7,INR,P2P,2026-06-12T22:32:40.528158Z,d_f58171a057fb,0,0,12.855997510362338,77.57156617982545,202.201.43.138,paytm_psp,0,LEGITIMATE
TXN_20260613_011016,user_168@upi,user_465@upi,435.23,INR,P2P,2026-06-13T06:17:11.288158Z,d_32be2e677c70,0,0,12.97355827712274,77.61180711954162,58.228.231.183,hdfc_bank,0,LEGITIMATE
TXN_20260612_011017,user_372@upi,user_110@upi,47.9,INR,P2P,2026-06-12T23:03:53.978158Z,d_12a0a63439ff,0,0,13.028056140601683,77.53657887328283,115.35.238.76,hdfc_bank,0,LEGITIMATE
TXN_20260612_011018,user_270@upi,user_262@upi,83.46,INR,P2P,2026-06-12T23:44:18.388158Z,d_8bc2bea86449,0,0,13.098482751399246,77.64641182960524,128.189.244.193,paytm_psp,0,LEGITIMATE
TXN_20260613_011019,user_354@upi,user_493@upi,113.63,INR,P2P,2026-06-13T01:14:18.368158Z,d_cca64912deb3,0,0,12.822087989652669,77.69162631144012,168.226.184.220,hdfc_bank,0,LEGITIMATE
TXN_20260613_011020,user_192@upi,user_330@upi,1473.35,INR,P2P,2026-06-13T05:36:58.128158Z,d_c6001ab01cdf,0,0,12.82779823946233,77.68296920399328,138.67.117.125,paytm_psp,0,LEGITIMATE
TXN_20260612_011021,user_485@upi,user_211@upi,1479.64,INR,P2P,2026-06-12T23:11:16.618158Z,d_3abc1ebb306a,0,0,12.868245934159264,77.5432642505727,171.106.52.45,hdfc_bank,0,LEGITIMATE
TXN_20260613_011022,user_91@upi,user_373@upi,750.66,INR,P2P,2026-06-13T06:06:26.828158Z,d_049bc499e2ed,0,0,12.939312464688491,77.60629167199669,200.179.153.54,paytm_psp,0,LEGITIMATE
TXN_20260613_011023,user_431@upi,user_383@upi,179.87,INR,P2P,2026-06-13T05:22:24.058158Z,d_63f8f7c943cc,0,0,12.924445700037822,77.40048407736863,54.161.150.159,hdfc_bank,0,LEGITIMATE
TXN_20260613_011024,user_455@upi,user_81@upi,2324.14,INR,P2P,2026-06-13T06:24:54.728158Z,d_fb8c79b7017c,0,0,12.896111763884102,77.60589789343759,61.77.105.235,paytm_psp,0,LEGITIMATE
TXN_20260613_011025,user_130@upi,user_222@upi,3487.86,INR,P2P,2026-06-13T04:27:21.578158Z,d_da87fc3bf9de,0,0,12.861849063515749,77.50093968263909,154.147.183.72,hdfc_bank,0,LEGITIMATE
TXN_20260612_011026,user_336@upi,user_19@upi,665.53,INR,P2P,2026-06-12T23:05:48.288158Z,d_77d215f86e85,0,0,12.977101172499632,77.62181204155083,190.138.121.188,paytm_psp,0,LEGITIMATE
TXN_20260613_011027,user_32@upi,user_256@upi,171.68,INR,P2P,2026-06-13T00:08:17.928158Z,d_7de36492442a,0,0,13.07233103655973,77.68341440946831,119.81.191.223,hdfc_bank,0,LEGITIMATE
TXN_20260613_011028,user_305@upi,user_350@upi,256.95,INR,P2P,2026-06-13T06:01:12.488158Z,d_f17002fc5508,0,0,12.873966736643052,77.40329223926517,73.252.6.168,paytm_psp,0,LEGITIMATE
TXN_20260613_011029,user_255@upi,user_208@upi,1205.63,INR,P2P,2026-06-13T01:31:02.578158Z,d_1fae59a0f851,0,0,12.981032972571125,77.6324792390814,115.186.241.245,hdfc_bank,0,LEGITIMATE
TXN_20260613_011030,user_215@upi,user_293@upi,704.81,INR,P2P,2026-06-13T05:13:30.128158Z,d_1bd101a4f4ce,0,0,12.877590108385666,77.63501715780146,162.55.251.220,hdfc_bank,0,LEGITIMATE
TXN_20260613_011031,user_440@upi,user_143@upi,2827.02,INR,P2P,2026-06-13T05:09:51.968158Z,d_a03eee05aafa,0,0,13.057823720202052,77.60133680423324,181.201.219.92,paytm_psp,0,LEGITIMATE
TXN_20260613_011032,user_186@upi,user_100@upi,777.34,INR,P2P,2026-06-13T06:27:07.848158Z,d_6f18278586a8,0,0,12.977708087026258,77.55324314940334,67.26.22.50,hdfc_bank,0,LEGITIMATE
TXN_20260612_011033,user_372@upi,user_438@upi,1244.85,INR,P2P,2026-06-12T23:46:18.768158Z,d_12a0a63439ff,0,0,13.005338498001349,77.55077981598808,215.171.116.80,hdfc_bank,0,LEGITIMATE
TXN_20260613_011034,user_226@upi,user_7@upi,820.1,INR,P2P,2026-06-13T01:31:08.828158Z,d_6e2d6d7e9919,0,0,13.100845614275842,77.59618425989814,212.38.184.89,hdfc_bank,0,LEGITIMATE
TXN_20260613_011035,user_448@upi,merchant_15@paytm,544.82,INR,P2M,2026-06-13T01:21:58.328158Z,d_8cb07a3a3e28,0,0,12.924211961363673,77.39340093708675,96.169.146.82,paytm_psp,0,LEGITIMATE
TXN_20260613_011036,user_339@upi,user_310@upi,2929.98,INR,P2P,2026-06-13T00:54:24.128158Z,d_27a5f00a2fb8,0,0,12.864448709935001,77.54223821057289,98.47.34.246,hdfc_bank,0,LEGITIMATE
TXN_20260613_011037,user_358@upi,user_416@upi,977.7,INR,P2P,2026-06-13T04:09:24.398158Z,d_d0a2a2d823c2,0,0,12.805822768434219,77.51920580508909,202.36.115.63,paytm_psp,0,LEGITIMATE
TXN_20260613_011038,user_452@upi,merchant_18@paytm,471.49,INR,P2M,2026-06-13T04:22:19.168158Z,d_d73844aa2f78,0,0,13.06149444645872,77.62425277000901,66.33.154.2,hdfc_bank,0,LEGITIMATE
TXN_20260613_011039,user_333@upi,user_254@upi,2377.45,INR,P2P,2026-06-13T06:23:47.088158Z,d_52a819de70a3,0,0,12.953847453556612,77.57976374011595,126.166.199.230,hdfc_bank,0,LEGITIMATE
TXN_20260613_011040,user_418@upi,user_290@upi,2307.76,INR,P2P,2026-06-13T02:50:23.528158Z,d_622eee3e626e,0,0,12.802095513327863,77.4856525602675,214.234.31.213,hdfc_bank,0,LEGITIMATE
TXN_20260612_011041,user_176@upi,user_377@upi,49.86,INR,P2P,2026-06-12T23:33:31.338158Z,d_77d215f86e85,0,0,12.985529509934166,77.62169741197435,165.233.189.215,hdfc_bank,0,LEGITIMATE
TXN_20260613_011042,user_479@upi,mule_3@ybl,45906.26,INR,P2P,2026-06-13T04:44:32.928158Z,d_d3a12cba27d5,0,0,12.779588544462307,77.59470175945403,177.175.224.153,hdfc_bank,1,MONEY_MULE
TXN_20260612_011043,user_201@upi,user_41@upi,870.83,INR,P2P,2026-06-12T23:26:10.838158Z,d_0237a48551a6,0,0,13.009848936929872,77.55509779437368,204.29.247.129,hdfc_bank,0,LEGITIMATE
TXN_20260612_011044,user_18@upi,user_90@upi,651.09,INR,P2P,2026-06-12T23:51:57.568158Z,d_cd2784ea7aef,0,0,13.011197277927035,77.63135856961176,145.225.80.25,paytm_psp,0,LEGITIMATE
TXN_20260613_011045,user_228@upi,user_483@upi,660.92,INR,P2P,2026-06-13T00:30:37.728158Z,d_ae9fd2f60f9d,0,0,13.003109369734442,77.44260620631026,129.177.56.169,paytm_psp,0,LEGITIMATE
TXN_20260613_011046,user_13@upi,user_26@upi,224.79,INR,P2P,2026-06-13T06:51:43.868158Z,d_7978ac4a439a,0,0,12.800223084627786,77.61356443382624,117.97.19.161,paytm_psp,0,LEGITIMATE
TXN_20260613_011047,user_49@upi,user_364@upi,408.07,INR,P2P,2026-06-13T01:00:07.088158Z,d_8a12825afe83,0,0,12.833695196483669,77.62832256100234,212.252.116.156,hdfc_bank,0,LEGITIMATE
TXN_20260612_011048,user_443@upi,merchant_1@paytm,815.02,INR,P2M,2026-06-12T22:16:15.448158Z,d_0237a48551a6,0,0,12.809529557001094,77.58145528219511,59.9.140.37,paytm_psp,0,LEGITIMATE
TXN_20260613_011049,user_102@upi,user_328@upi,136.27,INR,P2P,2026-06-13T03:18:15.998158Z,d_9f026dd0344b,0,0,13.013201528232678,77.64454963391522,140.149.175.154,paytm_psp,0,LEGITIMATE
